review_id,customer_id,book_id,rating,review_text,created_at
2750,1435,13,4,,2024-10-13 16:22:00
3797,1287,2,4,Above average. Would recommend to fans of the genre.,2024-01-08 08:08:00
3121,718,2,3,It was okay. The hype around this book is a bit overstated.,2023-12-24 07:19:00
4492,2066,10,2,The plot felt disjointed and the pacing was off throughout.,2022-09-02 07:26:00
5307,1486,1,5,Exceeded all my expectations. Truly extraordinary.,2024-05-17 07:25:00
3052,1822,12,4,Liked it. The first half is stronger than the second.,2024-11-04 19:00:00
4731,1196,21,4,"Good book, though the ending felt a little rushed.",2024-09-26 07:52:00
3181,410,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-09-13 13:02:00
299,2539,13,3,"Some interesting parts, but overall felt underwhelming.",2024-12-25 10:20:00
2053,1106,3,3,It was okay. The hype around this book is a bit overstated.,2022-10-21 21:24:00
647,1655,1,4,A very good read overall. Some chapters were slow but worth it.,2024-12-09 19:43:00
528,2003,2,4,A very good read overall. Some chapters were slow but worth it.,2023-07-27 14:44:00
112,1520,1,4,Liked it. The first half is stronger than the second.,2023-05-12 20:09:00
760,1478,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-05-22 20:10:00
3923,2210,6,4,"Good book, though the ending felt a little rushed.",2024-12-04 18:38:00
4203,301,1,4,Above average. Would recommend to fans of the genre.,2022-06-23 04:13:00
4111,600,62,3,Decent read. Not my favourite but not bad either.,2022-02-23 15:25:00
2986,1968,1,5,Beautifully written. The author's style is simply stunning.,2022-07-12 09:36:00
344,1807,2,5,Beautifully written. The author's style is simply stunning.,2024-04-20 11:45:00
3085,1971,2,4,Well-written and engaging. A few plot holes but forgivable.,2024-03-28 12:29:00
335,1519,1,5,The writing is exceptional and the story gripped me from page one.,2023-06-12 18:02:00
1834,875,1,3,It was okay. The hype around this book is a bit overstated.,2022-10-06 22:18:00
539,856,16,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-02-28 14:52:00
2805,538,3,2,The plot felt disjointed and the pacing was off throughout.,2023-10-23 14:45:00
3381,519,7,5,The writing is exceptional and the story gripped me from page one.,2023-06-06 21:27:00
3430,1546,1,5,Brilliant narrative. The characters feel genuinely real.,2024-01-01 12:12:00
254,1792,96,3,"Mixed feelings. Good premise, mediocre execution.",2024-08-13 18:39:00
4486,1130,6,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-02-24 13:10:00
72,2225,4,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-12-08 13:26:00
3420,2578,1,4,Liked it. The first half is stronger than the second.,2024-03-09 20:34:00
1061,1410,1,3,"Some interesting parts, but overall felt underwhelming.",2020-09-28 09:44:00
5462,2444,4,3,"Mixed feelings. Good premise, mediocre execution.",2023-10-05 20:40:00
2365,329,1,3,Neither great nor terrible. Passes the time.,2024-11-29 15:04:00
1364,1652,1,5,Perfect blend of story and insight. Will read again.,2020-05-16 12:15:00
2940,1979,1,4,Mostly great. The middle section drags a bit.,2023-03-16 18:33:00
4044,938,2,5,,2023-03-22 16:25:00
3802,2022,1,4,Above average. Would recommend to fans of the genre.,2024-02-02 12:13:00
4677,2012,11,4,A very good read overall. Some chapters were slow but worth it.,2023-05-28 19:38:00
4189,1916,5,3,Neither great nor terrible. Passes the time.,2023-09-02 21:05:00
3343,2205,1,3,Average. Had its moments but failed to really engage me.,2021-11-04 10:08:00
492,1857,1,4,"Good book, though the ending felt a little rushed.",2024-12-31 19:05:00
5315,2700,2,4,"Good book, though the ending felt a little rushed.",2022-09-01 08:19:00
3527,1281,2,3,"Mixed feelings. Good premise, mediocre execution.",2020-08-21 09:09:00
479,1700,23,4,Above average. Would recommend to fans of the genre.,2020-02-01 19:21:00
1923,1155,4,3,"Mixed feelings. Good premise, mediocre execution.",2024-12-12 07:48:00
4314,1782,2,3,"Some interesting parts, but overall felt underwhelming.",2024-05-11 09:52:00
4098,939,1,3,Had potential but did not quite deliver on its promise.,2024-06-13 11:01:00
530,1392,3,3,Had potential but did not quite deliver on its promise.,2023-04-21 20:27:00
3208,1193,62,4,"Good book, though the ending felt a little rushed.",2024-12-31 01:22:00
1795,2093,2,4,Liked it. The first half is stronger than the second.,2023-09-13 10:20:00
3796,1223,1,5,Perfect blend of story and insight. Will read again.,2020-04-03 11:45:00
4580,2146,4,2,Would not recommend. Too slow and the payoff was not worth it.,2020-10-02 15:12:00
4942,942,3,4,Above average. Would recommend to fans of the genre.,2021-11-10 15:27:00
1010,782,1,3,Had potential but did not quite deliver on its promise.,2024-05-05 11:07:00
175,1691,2,4,Liked it. The first half is stronger than the second.,2023-07-03 19:24:00
1978,1402,7,5,One of the best reads I have had in years. Highly recommended.,2020-12-16 10:55:00
1359,1973,9,5,One of the best reads I have had in years. Highly recommended.,2023-02-28 06:51:00
2950,691,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-04-18 06:42:00
4928,640,1,3,Decent read. Not my favourite but not bad either.,2024-01-01 20:04:00
3338,2400,1,3,Average. Had its moments but failed to really engage me.,2024-01-06 11:58:00
2066,151,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-09-22 17:25:00
2609,2760,2,3,It was okay. The hype around this book is a bit overstated.,2024-11-29 07:32:00
189,1251,4,5,,2022-06-12 07:06:00
1639,1791,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-10-07 19:54:00
1230,1923,26,3,Average. Had its moments but failed to really engage me.,2022-11-18 19:25:00
4663,1641,2,5,One of the best reads I have had in years. Highly recommended.,2024-05-30 16:02:00
1692,2148,1,3,"Some interesting parts, but overall felt underwhelming.",2024-04-11 19:20:00
3779,1971,1,4,Above average. Would recommend to fans of the genre.,2024-04-15 12:00:00
3414,2670,1,4,"Good book, though the ending felt a little rushed.",2024-01-31 18:44:00
1333,348,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-08-27 06:12:00
5416,483,6,5,One of the best reads I have had in years. Highly recommended.,2024-09-18 18:30:00
914,877,1,3,"Some interesting parts, but overall felt underwhelming.",2024-09-08 08:32:00
2136,1790,5,4,"Good book, though the ending felt a little rushed.",2022-04-17 20:24:00
1518,374,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-12-31 19:35:00
605,2207,14,4,"Good book, though the ending felt a little rushed.",2024-11-10 10:43:00
4562,1698,6,4,Well-written and engaging. A few plot holes but forgivable.,2024-09-27 02:22:00
5328,1701,4,4,Mostly great. The middle section drags a bit.,2024-07-26 07:31:00
2525,2009,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-02-24 19:49:00
944,402,3,2,Overrated. I did not enjoy the characters at all.,2021-11-09 14:44:00
792,2048,1,5,Exceeded all my expectations. Truly extraordinary.,2023-11-24 08:43:00
3520,1414,1,4,Well-written and engaging. A few plot holes but forgivable.,2024-08-09 16:42:00
2975,1316,5,3,Decent read. Not my favourite but not bad either.,2023-12-05 09:17:00
2192,2342,2,4,Above average. Would recommend to fans of the genre.,2023-07-31 12:21:00
1862,2086,1,3,Decent read. Not my favourite but not bad either.,2021-01-29 09:29:00
4476,842,1,4,,2022-08-16 18:22:00
5343,2608,28,3,Had potential but did not quite deliver on its promise.,2023-01-30 09:47:00
5413,1441,16,5,Brilliant narrative. The characters feel genuinely real.,2024-04-22 11:44:00
2693,322,4,4,Liked it. The first half is stronger than the second.,2024-11-19 14:38:00
3717,389,12,5,Absolutely loved this book — couldn't put it down!,2022-10-13 21:55:00
3216,1658,5,3,"Mixed feelings. Good premise, mediocre execution.",2023-09-08 00:17:00
2018,1082,5,4,Mostly great. The middle section drags a bit.,2024-04-12 18:07:00
1321,2776,4,2,Disappointed. Expected much more based on the reviews.,2024-01-10 15:51:00
4683,131,1,3,"Some interesting parts, but overall felt underwhelming.",2022-02-07 16:41:00
2615,2478,1,3,It was okay. The hype around this book is a bit overstated.,2023-10-03 16:17:00
4748,348,8,5,A masterpiece. Every chapter left me wanting more.,2023-02-23 10:09:00
4251,1026,19,3,Average. Had its moments but failed to really engage me.,2024-05-03 02:46:00
5045,2066,2,3,,2022-11-11 20:47:00
2028,1783,11,4,Liked it. The first half is stronger than the second.,2024-09-19 20:59:00
3960,2722,77,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-10-30 20:27:00
4388,1138,1,4,Above average. Would recommend to fans of the genre.,2021-10-11 09:39:00
4824,1508,1,3,Had potential but did not quite deliver on its promise.,2024-11-30 09:48:00
424,554,2,3,"Mixed feelings. Good premise, mediocre execution.",2023-10-12 09:36:00
1741,1832,1,5,Exceeded all my expectations. Truly extraordinary.,2024-10-23 16:49:00
3127,1600,2,5,I finished this in two sittings. Absolutely riveting.,2023-10-03 19:57:00
633,623,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-08-17 06:25:00
1036,1613,2,5,Brilliant narrative. The characters feel genuinely real.,2021-04-01 14:26:00
1721,1300,3,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-04-03 17:04:00
1328,422,13,4,Well-written and engaging. A few plot holes but forgivable.,2024-09-11 19:41:00
537,2206,9,2,Overrated. I did not enjoy the characters at all.,2022-07-11 14:12:00
1444,296,1,3,,2023-07-23 11:32:00
4894,1521,3,4,Well-written and engaging. A few plot holes but forgivable.,2024-12-12 20:16:00
4901,859,3,4,Mostly great. The middle section drags a bit.,2023-01-06 23:38:00
2730,2341,1,4,,2022-04-13 06:32:00
1613,953,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-07-08 10:14:00
2209,1268,3,3,Neither great nor terrible. Passes the time.,2022-07-18 15:58:00
1341,1093,79,2,The plot felt disjointed and the pacing was off throughout.,2024-07-04 09:46:00
2958,1205,1,5,This book changed the way I think. A must-read for everyone.,2022-04-04 06:31:00
2824,2276,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-02-24 06:37:00
4658,608,22,4,A very good read overall. Some chapters were slow but worth it.,2024-05-18 21:58:00
2308,1948,1,5,Perfect blend of story and insight. Will read again.,2024-05-01 17:07:00
5580,2749,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-01-23 06:04:00
4225,2632,6,1,Terrible. Wasted my money and my time.,2021-11-17 11:29:00
400,702,2,4,Liked it. The first half is stronger than the second.,2023-12-19 09:32:00
4954,212,22,3,Had potential but did not quite deliver on its promise.,2023-12-14 12:52:00
2592,365,16,2,,2023-09-29 21:52:00
5220,1920,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-06-11 17:39:00
5168,2261,3,3,"Mixed feelings. Good premise, mediocre execution.",2024-07-27 19:35:00
1005,1102,4,3,"Mixed feelings. Good premise, mediocre execution.",2024-10-28 17:03:00
2216,1656,2,3,,2024-07-04 18:23:00
1801,2635,7,4,Well-written and engaging. A few plot holes but forgivable.,2021-08-25 06:08:00
2603,1985,1,4,Above average. Would recommend to fans of the genre.,2021-12-06 13:52:00
3456,2794,1,-1,A very good read overall. Some chapters were slow but worth it.,2024-04-08 21:45:00
5471,2263,47,3,Decent read. Not my favourite but not bad either.,2020-04-30 20:36:00
2463,1733,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-07-04 17:49:00
2282,383,10,3,"Some interesting parts, but overall felt underwhelming.",2023-02-11 20:53:00
1878,11,24,3,"Mixed feelings. Good premise, mediocre execution.",2022-03-15 15:34:00
4058,2635,3,3,Neither great nor terrible. Passes the time.,2022-11-09 18:03:00
5412,219,7,3,"Some interesting parts, but overall felt underwhelming.",2024-09-24 17:22:00
4293,2607,1,5,The writing is exceptional and the story gripped me from page one.,2024-08-19 09:16:00
3161,2525,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-09-03 16:00:00
5352,1892,104,3,Had potential but did not quite deliver on its promise.,2023-12-13 22:19:00
1299,2659,4,2,Would not recommend. Too slow and the payoff was not worth it.,2022-11-29 19:12:00
5356,439,15,3,,2023-05-25 07:41:00
5214,782,2,5,Absolutely loved this book — couldn't put it down!,2024-05-27 19:50:00
4728,163,14,4,Well-written and engaging. A few plot holes but forgivable.,2023-06-26 16:06:00
4437,1831,14,3,Decent read. Not my favourite but not bad either.,2023-11-02 07:13:00
3160,640,8,4,Liked it. The first half is stronger than the second.,2024-02-23 16:41:00
3501,308,59,5,Beautifully written. The author's style is simply stunning.,2024-10-14 11:36:00
5415,2616,13,5,Brilliant narrative. The characters feel genuinely real.,2022-05-01 14:17:00
2097,1558,2,3,Decent read. Not my favourite but not bad either.,2024-02-25 08:11:00
3145,1267,2,3,It was okay. The hype around this book is a bit overstated.,2024-12-12 08:13:00
1426,633,1,5,Perfect blend of story and insight. Will read again.,2023-06-10 15:29:00
4938,2695,1,5,This book changed the way I think. A must-read for everyone.,2022-02-03 20:40:00
778,741,1,5,Exceeded all my expectations. Truly extraordinary.,2024-05-27 22:42:00
4633,2090,123,3,"Some interesting parts, but overall felt underwhelming.",2021-12-29 08:25:00
3191,1011,10,3,,2024-01-30 12:14:00
1448,2759,1,4,,2021-05-17 19:19:00
4156,1903,5,3,"Mixed feelings. Good premise, mediocre execution.",2024-12-07 15:46:00
1210,2672,23,5,This book changed the way I think. A must-read for everyone.,2022-04-23 21:43:00
2423,1436,1,3,"Some interesting parts, but overall felt underwhelming.",2024-12-31 17:45:00
3777,1642,1,4,Liked it. The first half is stronger than the second.,2022-12-09 12:56:00
280,2460,13,3,Average. Had its moments but failed to really engage me.,2024-11-21 09:48:00
2581,143,1,4,Liked it. The first half is stronger than the second.,2024-11-18 07:16:00
3400,1831,2,5,Perfect blend of story and insight. Will read again.,2024-12-28 09:35:00
2356,1703,2,3,"Mixed feelings. Good premise, mediocre execution.",2024-12-11 18:46:00
888,1908,1,5,One of the best reads I have had in years. Highly recommended.,2023-01-28 22:07:00
851,1316,2,4,A very good read overall. Some chapters were slow but worth it.,2024-09-16 10:00:00
2277,1297,12,3,Neither great nor terrible. Passes the time.,2023-04-17 10:38:00
5228,692,37,4,,2022-07-20 13:54:00
1118,2207,3,2,Not for me. The writing style felt very dated.,2024-12-29 20:13:00
3603,1120,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2020-09-28 07:26:00
2711,2162,1,4,"Good book, though the ending felt a little rushed.",2023-09-26 17:57:00
2972,1887,1,2,Struggled to get through it. The story meanders endlessly.,2024-07-12 20:19:00
2296,753,1,3,Decent read. Not my favourite but not bad either.,2024-02-17 10:41:00
2938,2085,1,3,Had potential but did not quite deliver on its promise.,2023-07-21 22:23:00
253,2775,4,3,Neither great nor terrible. Passes the time.,2021-12-16 15:51:00
4292,1028,5,1,One of the worst books I have read. No coherent plot.,2020-06-15 07:08:00
4863,1943,7,5,Perfect blend of story and insight. Will read again.,2022-03-22 20:18:00
2070,1729,1,5,,2023-07-16 09:29:00
4898,698,50,5,,2024-09-21 09:04:00
2152,1504,4,3,Had potential but did not quite deliver on its promise.,2024-10-15 03:43:00
1877,902,3,4,Above average. Would recommend to fans of the genre.,2022-09-27 18:46:00
5478,2059,3,2,Would not recommend. Too slow and the payoff was not worth it.,2021-10-02 19:15:00
